"word"	"n"	"right_spelling"
"checkered"	2	FALSE
"Chesterman"	2	FALSE
"Chif"	2	FALSE
"Chinee"	2	FALSE
"Chinn's"	2	FALSE
"chocos"	2	FALSE
"christian"	2	FALSE
"chu"	2	FALSE
"Chubb's"	2	FALSE
"cient"	2	FALSE
"cigarmakers"	2	FALSE
"Cilento"	2	FALSE
"circums'tances"	2	FALSE
"cision"	2	FALSE
"clark"	2	FALSE
"classof"	2	FALSE
"claus"	2	FALSE
"clearcut"	2	FALSE
"Cleland"	2	FALSE
"Clinicals"	2	FALSE
"clothespegs"	2	FALSE
"Clunes"	2	FALSE
"Clunies"	2	FALSE
"Clyde's"	2	FALSE
"coalmines"	2	FALSE
"cockeyed"	2	FALSE
"Cockies"	2	FALSE
"codirectors"	2	FALSE
"Codlin"	2	FALSE
"coffeegrowers"	2	FALSE
"Cohuna"	2	FALSE
"Coldham"	2	FALSE
"Colebatch"	2	FALSE
"Collinsville"	2	FALSE
"Colonialoffice"	2	FALSE
"Colston"	2	FALSE
"com.munity"	2	FALSE
"Comision"	2	FALSE
"Commandantship"	2	FALSE
"Commision"	2	FALSE
"Commisison"	2	FALSE
"Committeehas"	2	FALSE
"Commonwealthcan"	2	FALSE
"Commonwealthowned"	2	FALSE
"CommonwealthStates"	2	FALSE
"communica"	2	FALSE
"communitycreated"	2	FALSE
"Como"	2	FALSE
"Comomnwealth"	2	FALSE
"compaign"	2	FALSE
"concensus"	2	FALSE
"Condamine"	2	FALSE
"Condobolin"	2	FALSE
"conected"	2	FALSE
"Connellan"	2	FALSE
"Connor's"	2	FALSE
"conscribe"	2	FALSE
"conseil"	2	FALSE
"considera"	2	FALSE
"considerationof"	2	FALSE
"consols"	2	FALSE
"constitu"	2	FALSE
"containing1"	2	FALSE
"contracthas"	2	FALSE
"Coober"	2	FALSE
"Coogee"	2	FALSE
"Coolan"	2	FALSE
"copiesof"	2	FALSE
"copralite"	2	FALSE
"Corio's"	2	FALSE
"Cornforth"	2	FALSE
"corp"	2	FALSE
"cose"	2	FALSE
"coster"	2	FALSE
"costplus"	2	FALSE
"Cottee"	2	FALSE
"could1"	2	FALSE
"Coun"	2	FALSE
"Courtaulds"	2	FALSE
"Courtenay"	2	FALSE
"Cowal"	2	FALSE
"cowyard"	2	FALSE
"Cracow"	2	FALSE
"Craig's"	2	FALSE
"criti"	2	FALSE
"crossbred"	2	FALSE
"crosscountry"	2	FALSE
"crossheadings"	2	FALSE
"crosspurposes"	2	FALSE
"crosssection"	2	FALSE
"crticism"	2	FALSE
"ct"	2	FALSE
"Culley"	2	FALSE
"Cunaba"	2	FALSE
"Curphey"	2	FALSE
"curtailingthe"	2	FALSE
"Curtin's"	2	FALSE
"Curtininterjecting"	2	FALSE
"cussion"	2	FALSE
"cutthroat"	2	FALSE
"Czecho"	2	FALSE
"D.D.G"	2	FALSE
"D.P.H"	2	FALSE
"D.S.O"	2	FALSE
"Dae"	2	FALSE
"Dagua"	2	FALSE
"dairyfarmer"	2	FALSE
"Dalfram"	2	FALSE
"Dandenongs"	2	FALSE
"Danks"	2	FALSE
"Dar"	2	FALSE
"Darch"	2	FALSE
"darg"	2	FALSE
"Darley"	2	FALSE
"dation"	2	FALSE
"dato"	2	FALSE
"day.I"	2	FALSE
"Daylesford"	2	FALSE
"dayof"	2	FALSE
"dc"	2	FALSE
"Deakinite"	2	FALSE
"Debbs"	2	FALSE
"Decern"	2	FALSE
"deci"	2	FALSE
"deepwater"	2	FALSE
"Defense"	2	FALSE
"deflator"	2	FALSE
"Dein"	2	FALSE
"delaving"	2	FALSE
"dele"	2	FALSE
"Delenda"	2	FALSE
"delibera"	2	FALSE
"delist"	2	FALSE
"Demarest"	2	FALSE
"demned"	2	FALSE
"demonstratedthat"	2	FALSE
"dene"	2	FALSE
"Denison's"	2	FALSE
"Denman"	2	FALSE
"dennes"	2	FALSE
"DEPUTYSPEAKEROrder"	2	FALSE
"Der"	2	FALSE
"Derham"	2	FALSE
"desiresthat"	2	FALSE
"detailers"	2	FALSE
"detailsof"	2	FALSE
"Detterding"	2	FALSE
"Deutscher"	2	FALSE
"Deutschmarks"	2	FALSE
"diarchy"	2	FALSE
"Didthe"	2	FALSE
"dieselelectric"	2	FALSE
"dillydallying"	2	FALSE
"dilutee"	2	FALSE
"Dimbulah"	2	FALSE
"discusssion"	2	FALSE
"disentitled"	2	FALSE
"dishonored"	2	FALSE
"disloyalists"	2	FALSE
"dissention"	2	FALSE
"distributers"	2	FALSE
"divergencies"	2	FALSE
"divi"	2	FALSE
"divorcement"	2	FALSE
"dm"	2	FALSE
"DMI"	2	FALSE
"do_"	2	FALSE
"doanything"	2	FALSE
"dodgery"	2	FALSE
"does1"	2	FALSE
"Doig"	2	FALSE
"doingso"	2	FALSE
"dol"	2	FALSE
"donee"	2	FALSE
"donein"	2	FALSE
"doneso"	2	FALSE
"Dorrigo"	2	FALSE
"Dorrit"	2	FALSE
"dowith"	2	FALSE
"Downingstreet"	2	FALSE
"draftsman's"	2	FALSE
"DRAKEFORD"	2	FALSE
"drawal"	2	FALSE
"DriedFruits"	2	FALSE
"drillships"	2	FALSE
"droughtstricken"	2	FALSE
"ducing"	2	FALSE
"duction"	2	FALSE
"DUGALDTHOMSON"	2	FALSE
"Dugdale"	2	FALSE
"Dulcie"	2	FALSE
"dunnage"	2	FALSE
"Dunstone"	2	FALSE
"Duquesne"	2	FALSE
"Dural"	2	FALSE
"DURD"	2	FALSE
"E.G"	2	FALSE
"Eaglehawk"	2	FALSE
"Eagleson"	2	FALSE
"earBook"	2	FALSE
"EarlePage"	2	FALSE
"EARLEPAGE"	2	FALSE
"Ebasco"	2	FALSE
"Ebenezer"	2	FALSE
"ebullition"	2	FALSE
"EDWARDBRADDON"	2	FALSE
"ee"	2	FALSE
"effectof"	2	FALSE
"effectto"	2	FALSE
"effi"	2	FALSE
"eis"	2	FALSE
"Electras"	2	FALSE
"Elliott's"	2	FALSE
"ElseMitchell"	2	FALSE
"embarassment"	2	FALSE
"Emden"	2	FALSE
"empha"	2	FALSE
"employé"	2	FALSE
"employmentgiving"	2	FALSE
"employmentin"	2	FALSE
"employmentto"	2	FALSE
"Emungalan"	2	FALSE
"endeth"	2	FALSE
"endownment"	2	FALSE
"Enginedrivers"	2	FALSE
"Eodgers"	2	FALSE
"erence"	2	FALSE
"Ernabella"	2	FALSE
"ernestly"	2	FALSE
"Ers"	2	FALSE
"Erskineville"	2	FALSE
"ery"	2	FALSE
"especi"	2	FALSE
"esti"	2	FALSE
"Esti"	2	FALSE
"EstimatesinChief"	2	FALSE
"Eucumbene"	2	FALSE
"Eudunda"	2	FALSE
"evenhandedness"	2	FALSE
"evi"	2	FALSE
"examina"	2	FALSE
"excep"	2	FALSE
"excessof"	2	FALSE
"exerciseof"	2	FALSE
"exhorbitant"	2	FALSE
"existsbetween"	2	FALSE
"exLeader"	2	FALSE
"exMinisters"	2	FALSE
"Exmouth"	2	FALSE
"expecially"	2	FALSE
"expediture"	2	FALSE
"expendi"	2	FALSE
"expenditurehas"	2	FALSE
"expenseof"	2	FALSE
"experi"	2	FALSE
"explana"	2	FALSE
"explanationis"	2	FALSE
"ExportImport"	2	FALSE
"exPrime"	2	FALSE
"exprisoners"	2	FALSE
"Extensionof"	2	FALSE
"Exter"	2	FALSE
"externa"	2	FALSE
"Eyre's"	2	FALSE
"F1ll"	2	FALSE
"fact3"	2	FALSE
"facte"	2	FALSE
"factthat"	2	FALSE
"facturers"	2	FALSE
"familar"	2	FALSE
"farfetched"	2	FALSE
"farmersand"	2	FALSE
"faT"	2	FALSE
"Faulding"	2	FALSE
"favoring"	2	FALSE
"favourof"	2	FALSE
"fb"	2	FALSE
"fbr"	2	FALSE
"Feburary"	2	FALSE
"feci"	2	FALSE
"Federa"	2	FALSE
"feelthat"	2	FALSE
"feetof"	2	FALSE
"Fein"	2	FALSE
"ferences"	2	FALSE
"fettlers"	2	FALSE
"feU"	2	FALSE
"ffrom"	2	FALSE
"fiar"	2	FALSE
"fibroma"	2	FALSE
"fieldi"	2	FALSE
"fina"	2	FALSE
"financi.il"	2	FALSE
"Findley"	2	FALSE
"Finke"	2	FALSE
"Finnan"	2	FALSE
"firsthand"	2	FALSE
"firstrate"	2	FALSE
"fitto"	2	FALSE
"Fitzgibbon"	2	FALSE
"Fitzgibbons"	2	FALSE
"Fitzmaurice"	2	FALSE
"FitzPATRICK"	2	FALSE
"fiveyears"	2	FALSE
"flagwagging"	2	FALSE
"flapdoodle"	2	FALSE
"flaxgrowing"	2	FALSE
"fleabite"	2	FALSE
"Flinderslane"	2	FALSE
"fluence"	2	FALSE
"fo'r"	2	FALSE
"foncier"	2	FALSE
"for_"	2	FALSE
"for1"	2	FALSE
"forDefence"	2	FALSE
"forebearance"	2	FALSE
"foreignowned"	2	FALSE
"forFlinders"	2	FALSE
"forFranklin"	2	FALSE
"forits"	2	FALSE
"formany"	2	FALSE
"Formosans"	2	FALSE
"forNorth"	2	FALSE
"forRepatriation"	2	FALSE
"Forsyth"	2	FALSE
"forthat"	2	FALSE
"forWakefield"	2	FALSE
"forWestern"	2	FALSE
"foryears"	2	FALSE
"fossicking"	2	FALSE
"foT"	2	FALSE
"foundthat"	2	FALSE
"fracteur"	2	FALSE
"fracticide"	2	FALSE
"Frean"	2	FALSE
"freemasons"	2	FALSE
"Freetraders"	2	FALSE
"Frere"	2	FALSE
"from1"	2	FALSE
"fromhis"	2	FALSE
"fromNew"	2	FALSE
"fromthat"	2	FALSE
"Froude"	2	FALSE
"fruitpreserving"	2	FALSE
"fS"	2	FALSE
"ful"	2	FALSE
"fulness"	2	FALSE
"funniosities"	2	FALSE
"furphy"	2	FALSE
"G.C.M.G"	2	FALSE
"G.O.C"	2	FALSE
"gaa"	2	FALSE
"gabber"	2	FALSE
"Gabo"	2	FALSE
"Gadd"	2	FALSE
"Gaffney's"	2	FALSE
"gainst"	2	FALSE
"galah"	2	FALSE
"Galbally"	2	FALSE
"gard"	2	FALSE
"Garvan"	2	FALSE
"Gavan"	2	FALSE
"Gayndah"	2	FALSE
"Geelong's"	2	FALSE
"Gellatly"	2	FALSE
"genena"	2	FALSE
"Gener.al"	2	FALSE
"gentlemenopposite"	2	FALSE
"Georgeson"	2	FALSE
"Ger"	2	FALSE
"get1d"	2	FALSE
"gether"	2	FALSE
"Giese"	2	FALSE
"Gillman"	2	FALSE
"gineering"	2	FALSE
"givean"	2	FALSE
"givento"	2	FALSE
"givethe"	2	FALSE
"Glenfield"	2	FALSE
"Gluckman"	2	FALSE
"Gnangara"	2	FALSE
"Go'vernment"	2	FALSE
"gointo"	2	FALSE
"goneabout"	2	FALSE
"goode"	2	FALSE
"goodnatured"	2	FALSE
"Goodwins"	2	FALSE
"Googong"	2	FALSE
"Gooloogong"	2	FALSE
"Goonyella"	2	FALSE
"Goschen"	2	FALSE
"goslow"	2	FALSE
"Govern.ment"	2	FALSE
"Govern.ment's"	2	FALSE
"Government1"	2	FALSE
"Governmentcontrolled"	2	FALSE
"Governmenthas"	2	FALSE
"Governmentin"	2	FALSE
"Governmentof"	2	FALSE
"Governmentowned"	2	FALSE
"governmenttogovernment"	2	FALSE
"Gowans"	2	FALSE
"grata"	2	FALSE
"Grattan"	2	FALSE
"Grayndler's"	2	FALSE
"GreatBritain"	2	FALSE
"greatgreatgrandchildren"	2	FALSE
"greenbacks"	2	FALSE
"Greenup"	2	FALSE
"greyboard"	2	FALSE
"Griffith's"	2	FALSE
"Griffithsinterjecting"	2	FALSE
"grudgit"	2	FALSE
"Grunau"	2	FALSE
"Grundeman"	2	FALSE
"Gruzman"	2	FALSE
"guage"	2	FALSE
"guar"	2	FALSE
"Gudgenby"	2	FALSE
"Gunmakers"	2	FALSE
"Gutteridge"	2	FALSE
"Gymbowen"	2	FALSE
"Gyppos"	2	FALSE
"H.M.S"	2	FALSE
"h'as"	2	FALSE
"ha'd"	2	FALSE
"haA'e"	2	FALSE
"Haan"	2	FALSE
"habeen"	2	FALSE
"had1"	2	FALSE
"hadbeen"	2	FALSE
"Hagelthorn"	2	FALSE
"Hagley"	2	FALSE
"Hain"	2	FALSE
"hak"	2	FALSE
"halfcaste"	2	FALSE
"halfdozen"	2	FALSE
"halfholiday"	2	FALSE
"halfpints"	2	FALSE
"hame"	2	FALSE
"han"	2	FALSE
"Hanman"	2	FALSE
"Hannaford"	2	FALSE
"Hannam"	2	FALSE
"Hansard.Mr"	2	FALSE
"hapapened"	2	FALSE
"har"	2	FALSE
"Har"	2	FALSE
"hardandfast"	2	FALSE
"Hardie"	2	FALSE
"Hardwicke"	2	FALSE
"Hartnell"	2	FALSE
"Hartnett"	2	FALSE
"hascome"	2	FALSE
"hasmade"	2	FALSE
"hassaid"	2	FALSE
"Hassett"	2	FALSE
"hasthe"	2	FALSE
"Hasthe"	2	FALSE
"hastold"	2	FALSE
"Hatcraft"	2	FALSE
"hatmaking"	2	FALSE
"Hatta"	2	FALSE
"haVe"	2	FALSE
"have.no"	2	FALSE
"havean"	2	FALSE
"havegiven"	2	FALSE
"haveindicated"	2	FALSE
"haveonly"	2	FALSE
"Havilland"	2	FALSE
"Haydensaid"	2	FALSE
"haye"	2	FALSE
"Haymarket"	2	FALSE
"Healy's"	2	FALSE
"Hearman"	2	FALSE
"Hearn"	2	FALSE
"Heaslip"	2	FALSE
"Heathcote"	2	FALSE
"Heathwood"	2	FALSE
"Heffron"	2	FALSE
"Helensburgh"	2	FALSE
"Hemade"	2	FALSE
"Hennessy"	2	FALSE
"Herberton"	2	FALSE
"herefords"	2	FALSE
"Hermannsburg"	2	FALSE
"Hi's"	2	FALSE
"Hickling's"	2	FALSE
"Hig"	2	FALSE
"Highflyer"	2	FALSE
"highgrade"	2	FALSE
"highsounding"	2	FALSE
"highspeed"	2	FALSE
"hil"	2	FALSE
"Hiley's"	2	FALSE
"hillbilly"	2	FALSE
"him.I"	2	FALSE
"Himalaya"	2	FALSE
"himthat"	2	FALSE
"his1"	2	FALSE
"Hoa"	2	FALSE
"hoars"	2	FALSE
"Hobson"	2	FALSE
"hockery"	2	FALSE
"hollands"	2	FALSE
"Holroyd"	2	FALSE
"Holyoake"	2	FALSE
"homeseekers"	2	FALSE
"honora"	2	FALSE
"Honorablemembers"	2	FALSE
"honorahle"	2	FALSE
"HonoraryMinister"	2	FALSE
"honors"	2	FALSE
"honourble"	2	FALSE
"hopers"	2	FALSE
"Horan"	2	FALSE
"Horlick's"	2	FALSE
"Hornsby's"	2	FALSE
"Horsfield"	2	FALSE
"Houfe"	2	FALSE
"House1"	2	FALSE
"Houseis"	2	FALSE
"hoye"	2	FALSE
"HS748"	2	FALSE
"Hua"	2	FALSE
"Hudnut"	2	FALSE
"Hughesand"	2	FALSE
"humourous"	2	FALSE
"Hursey"	2	FALSE
"Hurseys"	2	FALSE
"hurst"	2	FALSE
"huyer"	2	FALSE
"hydatid"	2	FALSE
"hydatids"	2	FALSE
"HydroElectric"	2	FALSE
"Hydroscheme"	2	FALSE
"hyprocrisy"	2	FALSE
"I_"	2	FALSE
"i:i"	2	FALSE
"I.C.A.O"	2	FALSE
"i.o"	2	FALSE
"I.O.U"	2	FALSE
"I.Q"	2	FALSE
"I.W.W"	2	FALSE
"i'n"	2	FALSE
"i't"	2	FALSE
"i6"	2	FALSE
"i8"	2	FALSE
"IATA"	2	FALSE
"IB"	2	FALSE
"iBank"	2	FALSE
"Ibe"	2	FALSE
"Ibr"	2	FALSE
"Ican"	2	FALSE
"icecream"	2	FALSE
"ici"	2	FALSE
"Idesire"	2	FALSE
"Idirect"	2	FALSE
"IED"	2	FALSE
"ifhe"	2	FALSE
"Ifhe"	2	FALSE
"igo"	2	FALSE
"ih"	2	FALSE
"Ihad"	2	FALSE
"Il"	2	FALSE
"illbecomes"	2	FALSE
"illconceived"	2	FALSE
"ILO"	2	FALSE
"Im"	2	FALSE
"Imay"	2	FALSE
"imburse"	2	FALSE
"immigation"	2	FALSE
"imprac"	2	FALSE
"iMr"	2	FALSE
"in_"	2	FALSE
"in1903"	2	FALSE
"inanition"	2	FALSE
"inarched"	2	FALSE
"inAustralia"	2	FALSE
"Inc"	2	FALSE
"incharge"	2	FALSE
"increas"	2	FALSE
"Indarra"	2	FALSE
"indebtedto"	2	FALSE
"indentification"	2	FALSE
"industrywould"	2	FALSE
"INE"	2	FALSE
"ineluding"	2	FALSE
"infavour"	2	FALSE
"informthe"	2	FALSE
"inGreat"	2	FALSE
"inHansard"	2	FALSE
"Inigo"	2	FALSE
"initiativesalready"	2	FALSE
"inNew"	2	FALSE
"insignis"	2	FALSE
"insome"	2	FALSE
"insuch"	2	FALSE
"insur"	2	FALSE
"inten"	2	FALSE
"Interestate"	2	FALSE
"interestedin"	2	FALSE
"interestsof"	2	FALSE
"interferred"	2	FALSE
"interna"	2	FALSE
"inthat"	2	FALSE
"Inthe"	2	FALSE
"intO"	2	FALSE
"introduc"	2	FALSE
"InVictoria"	2	FALSE
"IOC"	2	FALSE
"iod"	2	FALSE
"IOU's"	2	FALSE
"Ip"	2	FALSE
"ipse"	2	FALSE
"ira"	2	FALSE
"irade"	2	FALSE
"Ireceived"	2	FALSE
"Iremind"	2	FALSE
"Ironbark"	2	FALSE
"ironfounders"	2	FALSE
"IRPTC"	2	FALSE
"irrespectiveof"	2	FALSE
"is1d"	2	FALSE
"isallowed"	2	FALSE
"isas"	2	FALSE
"isconcerned"	2	FALSE
"isentitled"	2	FALSE
"isgoing"	2	FALSE
"Isherwood"	2	FALSE
"Ishould"	2	FALSE
"isimposed"	2	FALSE
"isit"	2	FALSE
"Isleave"	2	FALSE
"ismaking"	2	FALSE
"isnecessary"	2	FALSE
"isone"	2	FALSE
"isonly"	2	FALSE
"isprepared"	2	FALSE
"israther"	2	FALSE
"Isubmit"	2	FALSE
"Isuppose"	2	FALSE
"isused"	2	FALSE
"it.I"	2	FALSE
"It3"	2	FALSE
"Italo"	2	FALSE
"Ite"	2	FALSE
"itemf"	2	FALSE
"ithat"	2	FALSE
"itshould"	2	FALSE
"itsmerits"	2	FALSE
"itwith"	2	FALSE
"Iunderstand"	2	FALSE
"IVa"	2	FALSE
"IVd"	2	FALSE
"IVe"	2	FALSE
"iven"	2	FALSE
"Iwant"	2	FALSE
"Iwasaki"	2	FALSE
"iwo"	2	FALSE
"IWS"	2	FALSE
"J_"	2	FALSE
"Jago"	2	FALSE
"jammaking"	2	FALSE
"JAT"	2	FALSE
"jerrybuilders"	2	FALSE
"Jetair"	2	FALSE
"ji"	2	FALSE
"jinker"	2	FALSE
"Jos"	2	FALSE
"Jt"	2	FALSE
"Jugoslavia"	2	FALSE
"Jull"	2	FALSE
"June1979"	2	FALSE
"justificationfor"	2	FALSE
"K.B.E"	2	FALSE
"Kakadu"	2	FALSE
"Kalgoolie"	2	FALSE
"Kamarooka"	2	FALSE
"Kanaka"	2	FALSE
"Kartashov"	2	FALSE
"Kater"	2	FALSE
"Kawa"	2	FALSE
"Kayser"	2	FALSE
"Ke"	2	FALSE
"Keast"	2	FALSE
"Keeffe"	2	FALSE
"Keilor"	2	FALSE
"Keir"	2	FALSE
"Kelsall"	2	FALSE
"Kemerton"	2	FALSE
"Khoman"	2	FALSE
"Kie"	2	FALSE
"Killeen"	2	FALSE
"Killowen"	2	FALSE
"kind1"	2	FALSE
"KingdomAustralia"	2	FALSE
"Kingsholme"	2	FALSE
"Kirribilli"	2	FALSE
"KIRWAN"	2	FALSE
"Kither"	2	FALSE
"Kitson"	2	FALSE
"Knatchbull"	2	FALSE
"Knowland"	2	FALSE
"knowledgeof"	2	FALSE
"Kolwezi"	2	FALSE
"Koo"	2	FALSE
"Koroit"	2	FALSE
"krafft"	2	FALSE
"Kwikasair"	2	FALSE
"Kylsant's"	2	FALSE
"LabourGovernment"	2	FALSE
"Labourism"	2	FALSE
"Labourite"	2	FALSE
"Labourites"	2	FALSE
"Labuan"	2	FALSE
"laide"	2	FALSE
"laissezfaire"	2	FALSE
"Lambrigg"	2	FALSE
"lan"	2	FALSE
"Landsborough"	2	FALSE
"lanoline"	2	FALSE
"Lao"	2	FALSE
"lar"	2	FALSE
"largescale"	2	FALSE
"Largie"	2	FALSE
"larrikinism"	2	FALSE
"Lashwood"	2	FALSE
"lastyear"	2	FALSE
"lation"	2	FALSE
"Laurier's"	2	FALSE
"lawabiding"	2	FALSE
"layoffs"	2	FALSE
"leadering"	2	FALSE
"Leaderof"	2	FALSE
"Learmonth"	2	FALSE
"least1s"	2	FALSE
"leatherboard"	2	FALSE
"Leckie"	2	FALSE
"Leeuwin"	2	FALSE
"legalright"	2	FALSE
"leges"	2	FALSE
"legis"	2	FALSE
"Leichardt"	2	FALSE
"len"	2	FALSE
"lendlease"	2	FALSE
"Lennep"	2	FALSE
"les3"	2	FALSE
"Leslieinterjecting"	2	FALSE
"lessthan"	2	FALSE
"Letts"	2	FALSE
"lf"	2	FALSE
"lhat"	2	FALSE
"lia"	2	FALSE
"Lias"	2	FALSE
"LiberalAustralian"	2	FALSE
"liberating"	2	FALSE
"lic"	2	FALSE
"Lidsdale"	2	FALSE
"Lieut.Colonel"	2	FALSE
"lieve"	2	FALSE
"lighterage"	2	FALSE
"likelv"	2	FALSE
"Lille"	2	FALSE
"lin"	2	FALSE
"linotypes"	2	FALSE
"lished"	2	FALSE
"lister"	2	FALSE
"Little's"	2	FALSE
"Litvinoff"	2	FALSE
"Lockyer's"	2	FALSE
"Locock"	2	FALSE
"longdistance"	2	FALSE
"Longfield"	2	FALSE
"Lonsdalestreet"	2	FALSE
"Loongana"	2	FALSE
"lorne"	2	FALSE
"los"	2	FALSE
"Lostock"	2	FALSE
"luke"	2	FALSE
"Luxemburg"	2	FALSE
"lv"	2	FALSE
"lysol"	2	FALSE
"Lytton"	2	FALSE
"M.B"	2	FALSE
"M.C"	2	FALSE
"M.D"	2	FALSE
"M'r"	2	FALSE
"MacDougall"	2	FALSE
"Macmurray"	2	FALSE
"made1"	2	FALSE
"madeany"	2	FALSE
"madeavailable"	2	FALSE
"madecertain"	2	FALSE
"madeto"	2	FALSE
"mae"	2	FALSE
"Mahomet"	2	FALSE
"MAHON"	2	FALSE
"mailman"	2	FALSE
"mailmen"	2	FALSE
"Makarios"	2	FALSE
"makea"	2	FALSE
"makins"	2	FALSE
"Malan"	2	FALSE
"Malava"	2	FALSE
"MALCOLMFRASER"	2	FALSE
"MALCOLMMcEACHARN"	2	FALSE
"MALONEY"	2	FALSE
"malthoid"	2	FALSE
"manchester"	2	FALSE
"Mancuso"	2	FALSE
"Mandata"	2	FALSE
"MANDATA"	2	FALSE
"manent"	2	FALSE
"Manguri"	2	FALSE
"Mannix"	2	FALSE
"Mannum"	2	FALSE
"Manoora"	2	FALSE
"Mansfield's"	2	FALSE
"manyother"	2	FALSE
"Maranboy"	2	FALSE
"Marbury"	2	FALSE
"marginbetween"	2	FALSE
"Maribrynong"	2	FALSE
"Maribymong"	2	FALSE
"Maritimes"	2	FALSE
"Marmora"	2	FALSE
"Marne"	2	FALSE
"Maroondah"	2	FALSE
"Marree"	2	FALSE
"mars"	2	FALSE
"Marulan"	2	FALSE
"Masius"	2	FALSE
"masse"	2	FALSE
"mation"	2	FALSE
"Matraville"	2	FALSE
"matterof"	2	FALSE
"MAUGER"	2	FALSE
"may.be"	2	FALSE
"Maycock"	2	FALSE
"Mayfield"	2	FALSE
"mayhave"	2	FALSE
"Mayoh's"	2	FALSE
"McCauly"	2	FALSE
"McColl"	2	FALSE
"McGeoch"	2	FALSE
"McGillick"	2	FALSE
"mci"	2	FALSE
"McIlwraith"	2	FALSE
"McIver"	2	FALSE
"McIvor"	2	FALSE
"McKechnie"	2	FALSE
"McKell"	2	FALSE
"Mcllrath"	2	FALSE
"McMaster"	2	FALSE
"McMichael"	2	FALSE
"Mcn"	2	FALSE
"McNamara's"	2	FALSE
"Meares"	2	FALSE
"mehe"	2	FALSE
"mell"	2	FALSE
"membar"	2	FALSE
"membefor"	2	FALSE
"membei"	2	FALSE
"memberis"	2	FALSE
"memberofthe"	2	FALSE
"membersto"	2	FALSE
"memberswill"	2	FALSE
"memberto"	2	FALSE
"memberwill"	2	FALSE
"memhers"	2	FALSE
"memoer"	2	FALSE
"menbers"	2	FALSE
"menced"	2	FALSE
"MenziesGovernment"	2	FALSE
"meon"	2	FALSE
"Merauke"	2	FALSE
"mercerized"	2	FALSE
"Mereenie"	2	FALSE
"Merimbula"	2	FALSE
"Merriton"	2	FALSE
"Messageries"	2	FALSE
"Messel"	2	FALSE
"messengercaretaker"	2	FALSE
"meterings"	2	FALSE
"Mf"	2	FALSE
"mia"	2	FALSE
"Mia"	2	FALSE
"Micawberlike"	2	FALSE
"mildmannered"	2	FALSE
"Millewa"	2	FALSE
"Milte"	2	FALSE
"mim"	2	FALSE
"Mininster"	2	FALSE
"Minister.I"	2	FALSE
"Minister1"	2	FALSE
"Ministershould"	2	FALSE
"Ministerwas"	2	FALSE
"Mirls"	2	FALSE
"misericordiam"	2	FALSE
"misjudgment"	2	FALSE
"mmonwealth"	2	FALSE
"Moertopo"	2	FALSE
"Moloch"	2	FALSE
"mom"	2	FALSE
"Mombah"	2	FALSE
"mongering"	2	FALSE
"Mons"	2	FALSE
"Monto"	2	FALSE
"Moorehouse"	2	FALSE
"Moorhouse"	2	FALSE
"Morehead"	2	FALSE
"moritorium"	2	FALSE
"Morna"	2	FALSE
"Morotai"	2	FALSE
"mors"	2	FALSE
"Morses"	2	FALSE
"Mosely"	2	FALSE
"Moslems"	2	FALSE
"motton"	2	FALSE
"Motu"	2	FALSE
"Moulden"	2	FALSE
"moveThat"	2	FALSE
"Mr.Bruce"	2	FALSE
"Mr.C"	2	FALSE
"Mr.CALWELL"	2	FALSE
"Mr.Chifley"	2	FALSE
"Mr.Cook"	2	FALSE
"Mr.Crouch"	2	FALSE
"Mr.DRAKEFORD"	2	FALSE
"Mr.E"	2	FALSE
"Mr.FINLAYSON"	2	FALSE
"Mr.Fisher"	2	FALSE
"Mr.FORDE"	2	FALSE
"Mr.Francis"	2	FALSE
"Mr.Frazer"	2	FALSE
"Mr.Frost"	2	FALSE
"Mr.FROST"	2	FALSE
"Mr.Fuller"	2	FALSE
"Mr.Greene"	2	FALSE
"Mr.GROOM"	2	FALSE
"Mr.HARRISON"	2	FALSE
"Mr.Hutchison"	2	FALSE
"Mr.L"	2	FALSE
"Mr.Mc"	2	FALSE
"Mr.McWILLIAMS"	2	FALSE
"Mr.N"	2	FALSE
"Mr.O'Malley"	2	FALSE
"Mr.Page"	2	FALSE
"Mr.RILEY"	2	FALSE
"Mr.Riordan"	2	FALSE
"Mr.Scullin"	2	FALSE
"Mr.SCULLIN"	2	FALSE
"Mr.SPEAKER"	2	FALSE
"Mr.Tudor"	2	FALSE
"Mr.WATKINS"	2	FALSE
"Mr.WATT"	2	FALSE
"MRC"	2	FALSE
"MrDEPUTY"	2	FALSE
"MrKillen"	2	FALSE
"MTN"	2	FALSE
"Mulvaney"	2	FALSE
"Mungo"	2	FALSE
"Murthy"	2	FALSE
"Musgrave"	2	FALSE
"musthave"	2	FALSE
"mustnot"	2	FALSE
"myown"	2	FALSE
"Myrtleford"	2	FALSE
"Mystere"	2	FALSE
"n'ot"	2	FALSE
"Nabalco"	2	FALSE
"Nacional"	2	FALSE
"Naggair"	2	FALSE
"nal"	2	FALSE
"nam"	2	FALSE
"Nannine"	2	FALSE
"Nareen"	2	FALSE
"Narrabeen"	2	FALSE
"Narrandera"	2	FALSE
"Narromine"	2	FALSE
"Narup"	2	FALSE
"nazi"	2	FALSE
"nazism"	2	FALSE
"Nebo"	2	FALSE
"necessaryto"	2	FALSE
"nega"	2	FALSE
"Neild"	2	FALSE
"Neumunster"	2	FALSE
"NewcastleHunter"	2	FALSE
